"label","n","parent","id"
"Taiwan",2,"total  -  Film Noir","total  -  Film Noir  -  Taiwan"
"Taiwan",1,"total  -  Game Show","total  -  Game Show  -  Taiwan"
"Taiwan",5,"total  -  History","total  -  History  -  Taiwan"
"Taiwan",32,"total  -  Horror","total  -  Horror  -  Taiwan"
"Taiwan",3,"total  -  Music","total  -  Music  -  Taiwan"
"Taiwan",2,"total  -  Musical","total  -  Musical  -  Taiwan"
"Taiwan",78,"total  -  Mystery","total  -  Mystery  -  Taiwan"
"Taiwan",1,"total  -  Reality TV","total  -  Reality TV  -  Taiwan"
"Taiwan",148,"total  -  Romance","total  -  Romance  -  Taiwan"
"Taiwan",52,"total  -  Sci Fi","total  -  Sci Fi  -  Taiwan"
"Taiwan",2,"total  -  Short","total  -  Short  -  Taiwan"
"Taiwan",13,"total  -  Sport","total  -  Sport  -  Taiwan"
"Taiwan",67,"total  -  Thriller","total  -  Thriller  -  Taiwan"
"Taiwan",3,"total  -  War","total  -  War  -  Taiwan"
"Taiwan",1,"total  -  Western","total  -  Western  -  Taiwan"
"Thailand",242,"total  -  Action","total  -  Action  -  Thailand"
"Thailand",145,"total  -  Adventure","total  -  Adventure  -  Thailand"
"Thailand",46,"total  -  Animation","total  -  Animation  -  Thailand"
"Thailand",9,"total  -  Biography","total  -  Biography  -  Thailand"
"Thailand",206,"total  -  Comedy","total  -  Comedy  -  Thailand"
"Thailand",117,"total  -  Crime","total  -  Crime  -  Thailand"
"Thailand",11,"total  -  Documentary","total  -  Documentary  -  Thailand"
"Thailand",263,"total  -  Drama","total  -  Drama  -  Thailand"
"Thailand",13,"total  -  Family","total  -  Family  -  Thailand"
"Thailand",43,"total  -  Fantasy","total  -  Fantasy  -  Thailand"
"Thailand",2,"total  -  Film Noir","total  -  Film Noir  -  Thailand"
"Thailand",15,"total  -  History","total  -  History  -  Thailand"
"Thailand",41,"total  -  Horror","total  -  Horror  -  Thailand"
"Thailand",1,"total  -  Music","total  -  Music  -  Thailand"
"Thailand",3,"total  -  Musical","total  -  Musical  -  Thailand"
"Thailand",60,"total  -  Mystery","total  -  Mystery  -  Thailand"
"Thailand",133,"total  -  Romance","total  -  Romance  -  Thailand"
"Thailand",47,"total  -  Sci Fi","total  -  Sci Fi  -  Thailand"
"Thailand",2,"total  -  Short","total  -  Short  -  Thailand"
"Thailand",6,"total  -  Sport","total  -  Sport  -  Thailand"
"Thailand",84,"total  -  Thriller","total  -  Thriller  -  Thailand"
"Thailand",5,"total  -  War","total  -  War  -  Thailand"
"Thailand",2,"total  -  Western","total  -  Western  -  Thailand"
"Trinidad and Tobago",194,"total  -  Action","total  -  Action  -  Trinidad and Tobago"
"Trinidad and Tobago",1,"total  -  Adult","total  -  Adult  -  Trinidad and Tobago"
"Trinidad and Tobago",105,"total  -  Adventure","total  -  Adventure  -  Trinidad and Tobago"
"Trinidad and Tobago",57,"total  -  Animation","total  -  Animation  -  Trinidad and Tobago"
"Trinidad and Tobago",7,"total  -  Biography","total  -  Biography  -  Trinidad and Tobago"
"Trinidad and Tobago",174,"total  -  Comedy","total  -  Comedy  -  Trinidad and Tobago"
"Trinidad and Tobago",150,"total  -  Crime","total  -  Crime  -  Trinidad and Tobago"
"Trinidad and Tobago",15,"total  -  Documentary","total  -  Documentary  -  Trinidad and Tobago"
"Trinidad and Tobago",312,"total  -  Drama","total  -  Drama  -  Trinidad and Tobago"
"Trinidad and Tobago",20,"total  -  Family","total  -  Family  -  Trinidad and Tobago"
"Trinidad and Tobago",33,"total  -  Fantasy","total  -  Fantasy  -  Trinidad and Tobago"
"Trinidad and Tobago",3,"total  -  Film Noir","total  -  Film Noir  -  Trinidad and Tobago"
"Trinidad and Tobago",6,"total  -  Game Show","total  -  Game Show  -  Trinidad and Tobago"
"Trinidad and Tobago",28,"total  -  Horror","total  -  Horror  -  Trinidad and Tobago"
"Trinidad and Tobago",4,"total  -  Music","total  -  Music  -  Trinidad and Tobago"
"Trinidad and Tobago",43,"total  -  Mystery","total  -  Mystery  -  Trinidad and Tobago"
"Trinidad and Tobago",8,"total  -  Reality TV","total  -  Reality TV  -  Trinidad and Tobago"
"Trinidad and Tobago",82,"total  -  Romance","total  -  Romance  -  Trinidad and Tobago"
"Trinidad and Tobago",25,"total  -  Sci Fi","total  -  Sci Fi  -  Trinidad and Tobago"
"Trinidad and Tobago",7,"total  -  Sport","total  -  Sport  -  Trinidad and Tobago"
"Trinidad and Tobago",96,"total  -  Thriller","total  -  Thriller  -  Trinidad and Tobago"
"Trinidad and Tobago",4,"total  -  War","total  -  War  -  Trinidad and Tobago"
"Trinidad and Tobago",4,"total  -  Western","total  -  Western  -  Trinidad and Tobago"
"Turkey",201,"total  -  Action","total  -  Action  -  Turkey"
"Turkey",1,"total  -  Adult","total  -  Adult  -  Turkey"
"Turkey",115,"total  -  Adventure","total  -  Adventure  -  Turkey"
"Turkey",32,"total  -  Animation","total  -  Animation  -  Turkey"
"Turkey",10,"total  -  Biography","total  -  Biography  -  Turkey"
"Turkey",163,"total  -  Comedy","total  -  Comedy  -  Turkey"
"Turkey",139,"total  -  Crime","total  -  Crime  -  Turkey"
"Turkey",23,"total  -  Documentary","total  -  Documentary  -  Turkey"
"Turkey",374,"total  -  Drama","total  -  Drama  -  Turkey"
"Turkey",28,"total  -  Family","total  -  Family  -  Turkey"
"Turkey",61,"total  -  Fantasy","total  -  Fantasy  -  Turkey"
"Turkey",3,"total  -  Film Noir","total  -  Film Noir  -  Turkey"
"Turkey",3,"total  -  Game Show","total  -  Game Show  -  Turkey"
"Turkey",4,"total  -  History","total  -  History  -  Turkey"
"Turkey",38,"total  -  Horror","total  -  Horror  -  Turkey"
"Turkey",3,"total  -  Music","total  -  Music  -  Turkey"
"Turkey",6,"total  -  Musical","total  -  Musical  -  Turkey"
"Turkey",52,"total  -  Mystery","total  -  Mystery  -  Turkey"
"Turkey",5,"total  -  Reality TV","total  -  Reality TV  -  Turkey"
"Turkey",81,"total  -  Romance","total  -  Romance  -  Turkey"
"Turkey",32,"total  -  Sci Fi","total  -  Sci Fi  -  Turkey"
"Turkey",7,"total  -  Sport","total  -  Sport  -  Turkey"
"Turkey",83,"total  -  Thriller","total  -  Thriller  -  Turkey"
"Turkey",4,"total  -  War","total  -  War  -  Turkey"
"Ukraine",211,"total  -  Action","total  -  Action  -  Ukraine"
"Ukraine",5,"total  -  Adult","total  -  Adult  -  Ukraine"
"Ukraine",129,"total  -  Adventure","total  -  Adventure  -  Ukraine"
"Ukraine",63,"total  -  Animation","total  -  Animation  -  Ukraine"
"Ukraine",11,"total  -  Biography","total  -  Biography  -  Ukraine"
"Ukraine",194,"total  -  Comedy","total  -  Comedy  -  Ukraine"
"Ukraine",169,"total  -  Crime","total  -  Crime  -  Ukraine"
"Ukraine",30,"total  -  Documentary","total  -  Documentary  -  Ukraine"
"Ukraine",334,"total  -  Drama","total  -  Drama  -  Ukraine"
"Ukraine",26,"total  -  Family","total  -  Family  -  Ukraine"
"Ukraine",26,"total  -  Fantasy","total  -  Fantasy  -  Ukraine"
"Ukraine",3,"total  -  Film Noir","total  -  Film Noir  -  Ukraine"
"Ukraine",2,"total  -  Game Show","total  -  Game Show  -  Ukraine"
"Ukraine",27,"total  -  Horror","total  -  Horror  -  Ukraine"
"Ukraine",3,"total  -  Music","total  -  Music  -  Ukraine"
"Ukraine",1,"total  -  Musical","total  -  Musical  -  Ukraine"
"Ukraine",45,"total  -  Mystery","total  -  Mystery  -  Ukraine"
"Ukraine",4,"total  -  Reality TV","total  -  Reality TV  -  Ukraine"
"Ukraine",73,"total  -  Romance","total  -  Romance  -  Ukraine"
"Ukraine",25,"total  -  Sci Fi","total  -  Sci Fi  -  Ukraine"
"Ukraine",1,"total  -  Short","total  -  Short  -  Ukraine"
"Ukraine",10,"total  -  Sport","total  -  Sport  -  Ukraine"
"Ukraine",2,"total  -  Talk Show","total  -  Talk Show  -  Ukraine"
"Ukraine",73,"total  -  Thriller","total  -  Thriller  -  Ukraine"
"Ukraine",2,"total  -  War","total  -  War  -  Ukraine"
"United Arab Emirates",203,"total  -  Action","total  -  Action  -  United Arab Emirates"
"United Arab Emirates",1,"total  -  Adult","total  -  Adult  -  United Arab Emirates"
"United Arab Emirates",110,"total  -  Adventure","total  -  Adventure  -  United Arab Emirates"
"United Arab Emirates",37,"total  -  Animation","total  -  Animation  -  United Arab Emirates"
"United Arab Emirates",21,"total  -  Biography","total  -  Biography  -  United Arab Emirates"
"United Arab Emirates",172,"total  -  Comedy","total  -  Comedy  -  United Arab Emirates"
"United Arab Emirates",132,"total  -  Crime","total  -  Crime  -  United Arab Emirates"
"United Arab Emirates",25,"total  -  Documentary","total  -  Documentary  -  United Arab Emirates"
"United Arab Emirates",350,"total  -  Drama","total  -  Drama  -  United Arab Emirates"
"United Arab Emirates",14,"total  -  Family","total  -  Family  -  United Arab Emirates"
"United Arab Emirates",41,"total  -  Fantasy","total  -  Fantasy  -  United Arab Emirates"
"United Arab Emirates",2,"total  -  Film Noir","total  -  Film Noir  -  United Arab Emirates"
"United Arab Emirates",9,"total  -  Game Show","total  -  Game Show  -  United Arab Emirates"
"United Arab Emirates",5,"total  -  History","total  -  History  -  United Arab Emirates"
"United Arab Emirates",28,"total  -  Horror","total  -  Horror  -  United Arab Emirates"
"United Arab Emirates",1,"total  -  Music","total  -  Music  -  United Arab Emirates"
"United Arab Emirates",2,"total  -  Musical","total  -  Musical  -  United Arab Emirates"
"United Arab Emirates",51,"total  -  Mystery","total  -  Mystery  -  United Arab Emirates"
"United Arab Emirates",16,"total  -  Reality TV","total  -  Reality TV  -  United Arab Emirates"
"United Arab Emirates",106,"total  -  Romance","total  -  Romance  -  United Arab Emirates"
"United Arab Emirates",27,"total  -  Sci Fi","total  -  Sci Fi  -  United Arab Emirates"
"United Arab Emirates",7,"total  -  Sport","total  -  Sport  -  United Arab Emirates"
"United Arab Emirates",86,"total  -  Thriller","total  -  Thriller  -  United Arab Emirates"
"United Arab Emirates",5,"total  -  War","total  -  War  -  United Arab Emirates"
"United Kingdom",177,"total  -  Action","total  -  Action  -  United Kingdom"
"United Kingdom",4,"total  -  Adult","total  -  Adult  -  United Kingdom"
"United Kingdom",136,"total  -  Adventure","total  -  Adventure  -  United Kingdom"
"United Kingdom",60,"total  -  Animation","total  -  Animation  -  United Kingdom"
"United Kingdom",16,"total  -  Biography","total  -  Biography  -  United Kingdom"
"United Kingdom",220,"total  -  Comedy","total  -  Comedy  -  United Kingdom"
"United Kingdom",114,"total  -  Crime","total  -  Crime  -  United Kingdom"
"United Kingdom",38,"total  -  Documentary","total  -  Documentary  -  United Kingdom"
"United Kingdom",288,"total  -  Drama","total  -  Drama  -  United Kingdom"
"United Kingdom",26,"total  -  Family","total  -  Family  -  United Kingdom"
"United Kingdom",40,"total  -  Fantasy","total  -  Fantasy  -  United Kingdom"
"United Kingdom",3,"total  -  Film Noir","total  -  Film Noir  -  United Kingdom"
"United Kingdom",5,"total  -  Game Show","total  -  Game Show  -  United Kingdom"
"United Kingdom",3,"total  -  History","total  -  History  -  United Kingdom"
"United Kingdom",30,"total  -  Horror","total  -  Horror  -  United Kingdom"
"United Kingdom",1,"total  -  Music","total  -  Music  -  United Kingdom"
"United Kingdom",2,"total  -  Musical","total  -  Musical  -  United Kingdom"
"United Kingdom",38,"total  -  Mystery","total  -  Mystery  -  United Kingdom"
"United Kingdom",18,"total  -  Reality TV","total  -  Reality TV  -  United Kingdom"
"United Kingdom",76,"total  -  Romance","total  -  Romance  -  United Kingdom"
"United Kingdom",34,"total  -  Sci Fi","total  -  Sci Fi  -  United Kingdom"
"United Kingdom",3,"total  -  Short","total  -  Short  -  United Kingdom"
"United Kingdom",12,"total  -  Sport","total  -  Sport  -  United Kingdom"
"United Kingdom",73,"total  -  Thriller","total  -  Thriller  -  United Kingdom"
"United Kingdom",4,"total  -  War","total  -  War  -  United Kingdom"
"United Kingdom",1,"total  -  Western","total  -  Western  -  United Kingdom"
"United States",147,"total  -  Action","total  -  Action  -  United States"
"United States",2,"total  -  Adult","total  -  Adult  -  United States"
"United States",115,"total  -  Adventure","total  -  Adventure  -  United States"
"United States",48,"total  -  Animation","total  -  Animation  -  United States"
"United States",8,"total  -  Biography","total  -  Biography  -  United States"
"United States",170,"total  -  Comedy","total  -  Comedy  -  United States"
"United States",116,"total  -  Crime","total  -  Crime  -  United States"
"United States",33,"total  -  Documentary","total  -  Documentary  -  United States"
"United States",281,"total  -  Drama","total  -  Drama  -  United States"
"United States",31,"total  -  Family","total  -  Family  -  United States"
"United States",26,"total  -  Fantasy","total  -  Fantasy  -  United States"
"United States",4,"total  -  Film Noir","total  -  Film Noir  -  United States"
"United States",10,"total  -  Game Show","total  -  Game Show  -  United States"
"United States",31,"total  -  Horror","total  -  Horror  -  United States"
"United States",9,"total  -  Music","total  -  Music  -  United States"
"United States",56,"total  -  Mystery","total  -  Mystery  -  United States"
"United States",23,"total  -  Reality TV","total  -  Reality TV  -  United States"
"United States",73,"total  -  Romance","total  -  Romance  -  United States"
"United States",37,"total  -  Sci Fi","total  -  Sci Fi  -  United States"
"United States",27,"total  -  Sport","total  -  Sport  -  United States"
"United States",46,"total  -  Thriller","total  -  Thriller  -  United States"
"United States",7,"total  -  War","total  -  War  -  United States"
"United States",3,"total  -  Western","total  -  Western  -  United States"
"Uruguay",131,"total  -  Action","total  -  Action  -  Uruguay"
"Uruguay",1,"total  -  Adult","total  -  Adult  -  Uruguay"
"Uruguay",101,"total  -  Adventure","total  -  Adventure  -  Uruguay"
"Uruguay",50,"total  -  Animation","total  -  Animation  -  Uruguay"
"Uruguay",13,"total  -  Biography","total  -  Biography  -  Uruguay"
"Uruguay",165,"total  -  Comedy","total  -  Comedy  -  Uruguay"
"Uruguay",155,"total  -  Crime","total  -  Crime  -  Uruguay"
"Uruguay",19,"total  -  Documentary","total  -  Documentary  -  Uruguay"
"Uruguay",371,"total  -  Drama","total  -  Drama  -  Uruguay"
"Uruguay",14,"total  -  Family","total  -  Family  -  Uruguay"
"Uruguay",16,"total  -  Fantasy","total  -  Fantasy  -  Uruguay"
"Uruguay",2,"total  -  Film Noir","total  -  Film Noir  -  Uruguay"
"Uruguay",1,"total  -  Game Show","total  -  Game Show  -  Uruguay"
"Uruguay",5,"total  -  History","total  -  History  -  Uruguay"
"Uruguay",30,"total  -  Horror","total  -  Horror  -  Uruguay"
"Uruguay",35,"total  -  Music","total  -  Music  -  Uruguay"
"Uruguay",2,"total  -  Musical","total  -  Musical  -  Uruguay"
"Uruguay",59,"total  -  Mystery","total  -  Mystery  -  Uruguay"
"Uruguay",3,"total  -  Reality TV","total  -  Reality TV  -  Uruguay"
"Uruguay",88,"total  -  Romance","total  -  Romance  -  Uruguay"
"Uruguay",15,"total  -  Sci Fi","total  -  Sci Fi  -  Uruguay"
"Uruguay",9,"total  -  Sport","total  -  Sport  -  Uruguay"
"Uruguay",1,"total  -  Talk Show","total  -  Talk Show  -  Uruguay"
"Uruguay",86,"total  -  Thriller","total  -  Thriller  -  Uruguay"
"Uruguay",3,"total  -  War","total  -  War  -  Uruguay"
"Uruguay",4,"total  -  Western","total  -  Western  -  Uruguay"
"Venezuela",131,"total  -  Action","total  -  Action  -  Venezuela"
"Venezuela",3,"total  -  Adult","total  -  Adult  -  Venezuela"
"Venezuela",74,"total  -  Adventure","total  -  Adventure  -  Venezuela"
"Venezuela",41,"total  -  Animation","total  -  Animation  -  Venezuela"
"Venezuela",7,"total  -  Biography","total  -  Biography  -  Venezuela"
"Venezuela",176,"total  -  Comedy","total  -  Comedy  -  Venezuela"
"Venezuela",123,"total  -  Crime","total  -  Crime  -  Venezuela"
"Venezuela",18,"total  -  Documentary","total  -  Documentary  -  Venezuela"
"Venezuela",322,"total  -  Drama","total  -  Drama  -  Venezuela"
"Venezuela",15,"total  -  Family","total  -  Family  -  Venezuela"
"Venezuela",15,"total  -  Fantasy","total  -  Fantasy  -  Venezuela"
"Venezuela",2,"total  -  Film Noir","total  -  Film Noir  -  Venezuela"
"Venezuela",22,"total  -  Horror","total  -  Horror  -  Venezuela"
"Venezuela",27,"total  -  Music","total  -  Music  -  Venezuela"
"Venezuela",2,"total  -  Musical","total  -  Musical  -  Venezuela"
"Venezuela",44,"total  -  Mystery","total  -  Mystery  -  Venezuela"
"Venezuela",3,"total  -  Reality TV","total  -  Reality TV  -  Venezuela"
"Venezuela",122,"total  -  Romance","total  -  Romance  -  Venezuela"
"Venezuela",12,"total  -  Sci Fi","total  -  Sci Fi  -  Venezuela"
"Venezuela",10,"total  -  Sport","total  -  Sport  -  Venezuela"
"Venezuela",85,"total  -  Thriller","total  -  Thriller  -  Venezuela"
"Venezuela",3,"total  -  War","total  -  War  -  Venezuela"
"Venezuela",4,"total  -  Western","total  -  Western  -  Venezuela"
"Vietnam",254,"total  -  Action","total  -  Action  -  Vietnam"
"Vietnam",132,"total  -  Adventure","total  -  Adventure  -  Vietnam"
"Vietnam",24,"total  -  Animation","total  -  Animation  -  Vietnam"
"Vietnam",8,"total  -  Biography","total  -  Biography  -  Vietnam"
"Vietnam",237,"total  -  Comedy","total  -  Comedy  -  Vietnam"
"Vietnam",119,"total  -  Crime","total  -  Crime  -  Vietnam"
"Vietnam",11,"total  -  Documentary","total  -  Documentary  -  Vietnam"
"Vietnam",326,"total  -  Drama","total  -  Drama  -  Vietnam"
"Vietnam",32,"total  -  Family","total  -  Family  -  Vietnam"
"Vietnam",43,"total  -  Fantasy","total  -  Fantasy  -  Vietnam"
"Vietnam",2,"total  -  Film Noir","total  -  Film Noir  -  Vietnam"
"Vietnam",1,"total  -  Game Show","total  -  Game Show  -  Vietnam"
"Vietnam",17,"total  -  History","total  -  History  -  Vietnam"
"Vietnam",32,"total  -  Horror","total  -  Horror  -  Vietnam"
"Vietnam",4,"total  -  Music","total  -  Music  -  Vietnam"
"Vietnam",4,"total  -  Musical","total  -  Musical  -  Vietnam"
"Vietnam",51,"total  -  Mystery","total  -  Mystery  -  Vietnam"
"Vietnam",1,"total  -  Reality TV","total  -  Reality TV  -  Vietnam"
"Vietnam",127,"total  -  Romance","total  -  Romance  -  Vietnam"
"Vietnam",52,"total  -  Sci Fi","total  -  Sci Fi  -  Vietnam"
"Vietnam",3,"total  -  Short","total  -  Short  -  Vietnam"
"Vietnam",2,"total  -  Sport","total  -  Sport  -  Vietnam"
"Vietnam",94,"total  -  Thriller","total  -  Thriller  -  Vietnam"
"Vietnam",4,"total  -  War","total  -  War  -  Vietnam"
"Vietnam",3,"total  -  Western","total  -  Western  -  Vietnam"
