"label","n","parent","id"
"Turkey",81,"Romance","Romance  -  Turkey"
"Turkey",32,"Sci Fi","Sci Fi  -  Turkey"
"Turkey",7,"Sport","Sport  -  Turkey"
"Turkey",83,"Thriller","Thriller  -  Turkey"
"Turkey",4,"War","War  -  Turkey"
"Ukraine",211,"Action","Action  -  Ukraine"
"Ukraine",5,"Adult","Adult  -  Ukraine"
"Ukraine",129,"Adventure","Adventure  -  Ukraine"
"Ukraine",63,"Animation","Animation  -  Ukraine"
"Ukraine",11,"Biography","Biography  -  Ukraine"
"Ukraine",194,"Comedy","Comedy  -  Ukraine"
"Ukraine",169,"Crime","Crime  -  Ukraine"
"Ukraine",30,"Documentary","Documentary  -  Ukraine"
"Ukraine",334,"Drama","Drama  -  Ukraine"
"Ukraine",26,"Family","Family  -  Ukraine"
"Ukraine",26,"Fantasy","Fantasy  -  Ukraine"
"Ukraine",3,"Film Noir","Film Noir  -  Ukraine"
"Ukraine",2,"Game Show","Game Show  -  Ukraine"
"Ukraine",27,"Horror","Horror  -  Ukraine"
"Ukraine",3,"Music","Music  -  Ukraine"
"Ukraine",1,"Musical","Musical  -  Ukraine"
"Ukraine",45,"Mystery","Mystery  -  Ukraine"
"Ukraine",4,"Reality TV","Reality TV  -  Ukraine"
"Ukraine",73,"Romance","Romance  -  Ukraine"
"Ukraine",25,"Sci Fi","Sci Fi  -  Ukraine"
"Ukraine",1,"Short","Short  -  Ukraine"
"Ukraine",10,"Sport","Sport  -  Ukraine"
"Ukraine",2,"Talk Show","Talk Show  -  Ukraine"
"Ukraine",73,"Thriller","Thriller  -  Ukraine"
"Ukraine",2,"War","War  -  Ukraine"
"United Arab Emirates",203,"Action","Action  -  United Arab Emirates"
"United Arab Emirates",1,"Adult","Adult  -  United Arab Emirates"
"United Arab Emirates",110,"Adventure","Adventure  -  United Arab Emirates"
"United Arab Emirates",37,"Animation","Animation  -  United Arab Emirates"
"United Arab Emirates",21,"Biography","Biography  -  United Arab Emirates"
"United Arab Emirates",172,"Comedy","Comedy  -  United Arab Emirates"
"United Arab Emirates",132,"Crime","Crime  -  United Arab Emirates"
"United Arab Emirates",25,"Documentary","Documentary  -  United Arab Emirates"
"United Arab Emirates",350,"Drama","Drama  -  United Arab Emirates"
"United Arab Emirates",14,"Family","Family  -  United Arab Emirates"
"United Arab Emirates",41,"Fantasy","Fantasy  -  United Arab Emirates"
"United Arab Emirates",2,"Film Noir","Film Noir  -  United Arab Emirates"
"United Arab Emirates",9,"Game Show","Game Show  -  United Arab Emirates"
"United Arab Emirates",5,"History","History  -  United Arab Emirates"
"United Arab Emirates",28,"Horror","Horror  -  United Arab Emirates"
"United Arab Emirates",1,"Music","Music  -  United Arab Emirates"
"United Arab Emirates",2,"Musical","Musical  -  United Arab Emirates"
"United Arab Emirates",51,"Mystery","Mystery  -  United Arab Emirates"
"United Arab Emirates",16,"Reality TV","Reality TV  -  United Arab Emirates"
"United Arab Emirates",106,"Romance","Romance  -  United Arab Emirates"
"United Arab Emirates",27,"Sci Fi","Sci Fi  -  United Arab Emirates"
"United Arab Emirates",7,"Sport","Sport  -  United Arab Emirates"
"United Arab Emirates",86,"Thriller","Thriller  -  United Arab Emirates"
"United Arab Emirates",5,"War","War  -  United Arab Emirates"
"United Kingdom",177,"Action","Action  -  United Kingdom"
"United Kingdom",4,"Adult","Adult  -  United Kingdom"
"United Kingdom",136,"Adventure","Adventure  -  United Kingdom"
"United Kingdom",60,"Animation","Animation  -  United Kingdom"
"United Kingdom",16,"Biography","Biography  -  United Kingdom"
"United Kingdom",220,"Comedy","Comedy  -  United Kingdom"
"United Kingdom",114,"Crime","Crime  -  United Kingdom"
"United Kingdom",38,"Documentary","Documentary  -  United Kingdom"
"United Kingdom",288,"Drama","Drama  -  United Kingdom"
"United Kingdom",26,"Family","Family  -  United Kingdom"
"United Kingdom",40,"Fantasy","Fantasy  -  United Kingdom"
"United Kingdom",3,"Film Noir","Film Noir  -  United Kingdom"
"United Kingdom",5,"Game Show","Game Show  -  United Kingdom"
"United Kingdom",3,"History","History  -  United Kingdom"
"United Kingdom",30,"Horror","Horror  -  United Kingdom"
"United Kingdom",1,"Music","Music  -  United Kingdom"
"United Kingdom",2,"Musical","Musical  -  United Kingdom"
"United Kingdom",38,"Mystery","Mystery  -  United Kingdom"
"United Kingdom",18,"Reality TV","Reality TV  -  United Kingdom"
"United Kingdom",76,"Romance","Romance  -  United Kingdom"
"United Kingdom",34,"Sci Fi","Sci Fi  -  United Kingdom"
"United Kingdom",3,"Short","Short  -  United Kingdom"
"United Kingdom",12,"Sport","Sport  -  United Kingdom"
"United Kingdom",73,"Thriller","Thriller  -  United Kingdom"
"United Kingdom",4,"War","War  -  United Kingdom"
"United Kingdom",1,"Western","Western  -  United Kingdom"
"United States",147,"Action","Action  -  United States"
"United States",2,"Adult","Adult  -  United States"
"United States",115,"Adventure","Adventure  -  United States"
"United States",48,"Animation","Animation  -  United States"
"United States",8,"Biography","Biography  -  United States"
"United States",170,"Comedy","Comedy  -  United States"
"United States",116,"Crime","Crime  -  United States"
"United States",33,"Documentary","Documentary  -  United States"
"United States",281,"Drama","Drama  -  United States"
"United States",31,"Family","Family  -  United States"
"United States",26,"Fantasy","Fantasy  -  United States"
"United States",4,"Film Noir","Film Noir  -  United States"
"United States",10,"Game Show","Game Show  -  United States"
"United States",31,"Horror","Horror  -  United States"
"United States",9,"Music","Music  -  United States"
"United States",56,"Mystery","Mystery  -  United States"
"United States",23,"Reality TV","Reality TV  -  United States"
"United States",73,"Romance","Romance  -  United States"
"United States",37,"Sci Fi","Sci Fi  -  United States"
"United States",27,"Sport","Sport  -  United States"
"United States",46,"Thriller","Thriller  -  United States"
"United States",7,"War","War  -  United States"
"United States",3,"Western","Western  -  United States"
"Uruguay",131,"Action","Action  -  Uruguay"
"Uruguay",1,"Adult","Adult  -  Uruguay"
"Uruguay",101,"Adventure","Adventure  -  Uruguay"
"Uruguay",50,"Animation","Animation  -  Uruguay"
"Uruguay",13,"Biography","Biography  -  Uruguay"
"Uruguay",165,"Comedy","Comedy  -  Uruguay"
"Uruguay",155,"Crime","Crime  -  Uruguay"
"Uruguay",19,"Documentary","Documentary  -  Uruguay"
"Uruguay",371,"Drama","Drama  -  Uruguay"
"Uruguay",14,"Family","Family  -  Uruguay"
"Uruguay",16,"Fantasy","Fantasy  -  Uruguay"
"Uruguay",2,"Film Noir","Film Noir  -  Uruguay"
"Uruguay",1,"Game Show","Game Show  -  Uruguay"
"Uruguay",5,"History","History  -  Uruguay"
"Uruguay",30,"Horror","Horror  -  Uruguay"
"Uruguay",35,"Music","Music  -  Uruguay"
"Uruguay",2,"Musical","Musical  -  Uruguay"
"Uruguay",59,"Mystery","Mystery  -  Uruguay"
"Uruguay",3,"Reality TV","Reality TV  -  Uruguay"
"Uruguay",88,"Romance","Romance  -  Uruguay"
"Uruguay",15,"Sci Fi","Sci Fi  -  Uruguay"
"Uruguay",9,"Sport","Sport  -  Uruguay"
"Uruguay",1,"Talk Show","Talk Show  -  Uruguay"
"Uruguay",86,"Thriller","Thriller  -  Uruguay"
"Uruguay",3,"War","War  -  Uruguay"
"Uruguay",4,"Western","Western  -  Uruguay"
"Venezuela",131,"Action","Action  -  Venezuela"
"Venezuela",3,"Adult","Adult  -  Venezuela"
"Venezuela",74,"Adventure","Adventure  -  Venezuela"
"Venezuela",41,"Animation","Animation  -  Venezuela"
"Venezuela",7,"Biography","Biography  -  Venezuela"
"Venezuela",176,"Comedy","Comedy  -  Venezuela"
"Venezuela",123,"Crime","Crime  -  Venezuela"
"Venezuela",18,"Documentary","Documentary  -  Venezuela"
"Venezuela",322,"Drama","Drama  -  Venezuela"
"Venezuela",15,"Family","Family  -  Venezuela"
"Venezuela",15,"Fantasy","Fantasy  -  Venezuela"
"Venezuela",2,"Film Noir","Film Noir  -  Venezuela"
"Venezuela",22,"Horror","Horror  -  Venezuela"
"Venezuela",27,"Music","Music  -  Venezuela"
"Venezuela",2,"Musical","Musical  -  Venezuela"
"Venezuela",44,"Mystery","Mystery  -  Venezuela"
"Venezuela",3,"Reality TV","Reality TV  -  Venezuela"
"Venezuela",122,"Romance","Romance  -  Venezuela"
"Venezuela",12,"Sci Fi","Sci Fi  -  Venezuela"
"Venezuela",10,"Sport","Sport  -  Venezuela"
"Venezuela",85,"Thriller","Thriller  -  Venezuela"
"Venezuela",3,"War","War  -  Venezuela"
"Venezuela",4,"Western","Western  -  Venezuela"
"Vietnam",254,"Action","Action  -  Vietnam"
"Vietnam",132,"Adventure","Adventure  -  Vietnam"
"Vietnam",24,"Animation","Animation  -  Vietnam"
"Vietnam",8,"Biography","Biography  -  Vietnam"
"Vietnam",237,"Comedy","Comedy  -  Vietnam"
"Vietnam",119,"Crime","Crime  -  Vietnam"
"Vietnam",11,"Documentary","Documentary  -  Vietnam"
"Vietnam",326,"Drama","Drama  -  Vietnam"
"Vietnam",32,"Family","Family  -  Vietnam"
"Vietnam",43,"Fantasy","Fantasy  -  Vietnam"
"Vietnam",2,"Film Noir","Film Noir  -  Vietnam"
"Vietnam",1,"Game Show","Game Show  -  Vietnam"
"Vietnam",17,"History","History  -  Vietnam"
"Vietnam",32,"Horror","Horror  -  Vietnam"
"Vietnam",4,"Music","Music  -  Vietnam"
"Vietnam",4,"Musical","Musical  -  Vietnam"
"Vietnam",51,"Mystery","Mystery  -  Vietnam"
"Vietnam",1,"Reality TV","Reality TV  -  Vietnam"
"Vietnam",127,"Romance","Romance  -  Vietnam"
"Vietnam",52,"Sci Fi","Sci Fi  -  Vietnam"
"Vietnam",3,"Short","Short  -  Vietnam"
"Vietnam",2,"Sport","Sport  -  Vietnam"
"Vietnam",94,"Thriller","Thriller  -  Vietnam"
"Vietnam",4,"War","War  -  Vietnam"
"Vietnam",3,"Western","Western  -  Vietnam"
